"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"81","272.7870507177708","392.7878503505907","0.001953125","0.0029296875","0.0009765625","2584","0.00014008245343382971","32","0.00014008245343382971","0","0.00014008245343382971","0.00014008245343382971","80:0.0010284234696516514;82:0.0010912576436777621;76:0.0008477270467055764","80:88;82:88;76:88","80:0.0008639277664625467;82:0.0011775417066520188;76:0.0009593010454808648","0.001953125","0.003662109375","Yes"
"82","331.47283853624265","473.5091636969747","0.0069580078125","0.00390625","0.010009765625","2584","0.00016516727242303156","32","0.00016516727242303156","0","0.00016516727242303156","0.00016516727242303156","81:0.0010912576436777621;83:0.002196084854695135","81:88;83:148","81:0.0011775417066520188","0.0069580078125","0.015380859375","Yes"
"83","128.633580849862","193.63118846894196","0.0250244140625","0.044677734375","0.00537109375","2584","0.00034184913655485615","32","0.00034184913655485615","0","0.00034184913655485615","0.00034184913655485615","82:0.002196084854695135;84:0.001372091868323294","96:88;82:148;84:88","84:0.0011904776077589774","0.0250244140625","0.01708984375","Yes"
"84","236.78677641902084","114.74064987074485","0.0035400390625","0.0029296875","0.004150390625","2584","0.00009796611906532011","32","0.00009796611906532011","0","0.00009796611906532011","0.00009796611906532011","83:0.001372091868323294;85:0.0011529530547330358","83:88;85:88","83:0.0011904776077589774;85:0.0011096796005301557","0.0035400390625","0.00341796875","Yes"
"85","338.5123150846382","497.63176022475835","0.003173828125","0.004150390625","0.002197265625","2584","0.00015114248745398145","32","0.00015114248745398145","0","0.00015114248745398145","0.00015114248745398145","77:0.001031154418763669;86:0.0009866763919565424;84:0.0011529530547330358","77:88;86:88;84:88","77:0.0020285988359557694;86:0.0016019474389603328;84:0.0011096796005301557","0.003173828125","0.00390625","Yes"
"86","287.6985937256115","413.79779173837795","0.0047607421875","0.00439453125","0.005126953125","2584","0.00011534004554863855","32","0.00011534004554863855","0","0.00011534004554863855","0.00011534004554863855","85:0.0009866763919565424;87:0.0008141961577330936","85:88;87:88","85:0.0016019474389603328;87:0.0056330383725601285","0.0047607421875","0.0009765625","Yes"
"87","212.3725845550619","269.0905691280084","0.0057373046875","0.007080078125","0.00439453125","2584","0.00013541102414010885","32","0.00013541102414010885","0","0.00013541102414010885","0.00013541102414010885","86:0.0008141961577330936;88:0.0044284041854392164;97:0.0013769417223125358","86:88;88:88;97:88","86:0.0056330383725601285;88:0.011791889604774869;97:0.006854359016356781","0.0057373046875","0.014892578125","Yes"
"88","337.8727085511023","320.69474833915245","0.00927734375","0.006103515625","0.012451171875","2584","0.000111001552764091","32","0.000111001552764091","0","0.000111001552764091","0.000111001552764091","87:0.0044284041854392164;89:0.0020116165980489376","87:88;89:88","87:0.011791889604774869;89:0.004382683705294543","0.00927734375","0.005126953125","Yes"
"89","331.2237825762945","282.0645103712547","0.005126953125","0.006103515625","0.004150390625","2584","0.0007033244832544133","32","0.0007033244832544133","0","0.0007033244832544133","0.0007033244832544133","90:0.002851226414311625;88:0.0020116165980489376;78:0.007491529236397204","90:88;88:88;78:88","90:0.0024724991638965244;88:0.004382683705294543;78:0.008030079513266786","0.005126953125","0.007080078125","Yes"
"90","74.9989444095878","114.67614092433254","0.009033203125","0.016845703125","0.001220703125","2584","0.0002080626664702409","32","0.0002080626664702409","0","0.0002080626664702409","0.0002080626664702409","89:0.002851226414311625;91:0.0018567858029926443","89:88;91:88","89:0.0024724991638965244;91:0.0015107136178971747","0.009033203125","0.00732421875","Yes"
"91","362.15439985336553","220.8175361948341","0.0050048828125","0.006591796875","0.00341796875","2584","0.0002107560280410764","32","0.0002107560280410764","0","0.0002107560280410764","0.0002107560280410764","98:0.0016449847907780701;90:0.0018567858029926443;92:0.0017866344116240773","98:88;90:88;92:88","98:0.0010471475142865005;90:0.0015107136178971747;92:0.0012484687612908663","0.0050048828125","0.0244140625","Yes"
"92","361.5645005454589","328.79467559854464","0.001953125","0.003662109375","0.000244140625","2584","0.00019278118262341357","32","0.00019278118262341357","0","0.00019278118262341357","0.00019278118262341357","91:0.0017866344116240773;93:0.0015221385715515623","91:88;93:88","91:0.0012484687612908663;93:0.0017334751762437817","0.001953125","0.00439453125","Yes"
"93","289.64690028523165","306.0059446802379","0.0042724609375","0.007568359375","0.0009765625","2584","0.000173833952395362","32","0.000173833952395362","0","0.000173833952395362","0.000173833952395362","94:0.0015398000473582363;79:0.0020521099007114185;92:0.0015221385715515623","94:88;79:88;92:88","94:0.0015622744972335345;79:0.003970275290874875;92:0.0017334751762437817","0.0042724609375","0.00244140625","Yes"
"94","290.89185668650936","162.69025873790983","0.0042724609375","0.005126953125","0.00341796875","2584","0.0001812058745922578","32","0.0001812058745922578","0","0.0001812058745922578","0.0001812058745922578","93:0.0015398000473582363;95:0.00097724796538598","93:88;95:88","93:0.0015622744972335345;95:0.0009320758848463673","0.0042724609375","0.021484375","Yes"
"95","350.2004374096228","277.5029913265595","0.0035400390625","0.00390625","0.003662109375","2584","0.00014655516781847327","32","0.00014655516781847327","0","0.00014655516781847327","0.00014655516781847327","99:0.0016510787025953155;94:0.00097724796538598","99:88;94:88","99:0.0014111337745955355;94:0.0009320758848463673","0.0035400390625","0.009521484375","Yes"
"96","253.70288635297183","377.30894994927377","0.0059814453125","0.00830078125","0.003662109375","2584","0.00035589903446583103","32","0.00035589903446583103","0","0.00035589903446583103","0.00035589903446583103","103:0.0016347207335631608","83:88;103:88","103:0.0027698994010151023","0.0059814453125","0.00927734375","Yes"
"97","311.67359567928173","348.78945961447556","0.002685546875","0.00341796875","0.001953125","2584","0.0001353978827753716","32","0.0001353978827753716","0","0.0001353978827753716","0.0001353978827753716","87:0.0013769417223125358;107:0.0019571647306269035","87:88;107:88","87:0.006854359016356781;107:0.0012799943334602382","0.002685546875","0.0029296875","Yes"
"98","178.89744834387722","169.95583507038566","0.004150390625","0.005126953125","0.003173828125","2584","0.00010265415891233583","32","0.00010265415891233583","0","0.00010265415891233583","0.00010265415891233583","91:0.0016449847907780701;111:0.0007703688603500625","91:88;111:88","91:0.0010471475142865005;111:0.0010555846915045464","0.004150390625","0.001953125","Yes"
"99","311.7461104474319","479.36640522090363","0.0048828125","0.0078125","0.001953125","2584","0.0003435475269856787","32","0.0003435475269856787","0","0.0003435475269856787","0.0003435475269856787","115:0.0010305958461543363;95:0.0016510787025953155","115:88;95:88","115:0.0010671918233271516;95:0.0014111337745955355","0.0048828125","0.008544921875","Yes"
"100","336.93392055583405","448.81423247370014","0.009765625","0.009033203125","0.010498046875","2584","0.0001295553524348287","32","0.0001295553524348287","0","0.0001295553524348287","0.0001295553524348287","101:0.0014293361753125733","101:88","101:0.0016683314949464956","0.009765625","0.003662109375","Yes"
"101","394.9163508232904","491.2322508596809","0.0032958984375","0.002197265625","0.00439453125","2584","0.00007613524640356791","32","0.00007613524640356791","0","0.00007613524640356791","0.00007613524640356791","100:0.0014293361753125733;116:0.0015675375437344818;102:0.0016150353475676282","100:88;116:88;102:88","100:0.0016683314949464956;116:0.0012761079552565668;102:0.0015688244525270123","0.0032958984375","0.00439453125","Yes"
"102","218.5641311404747","332.7527614866247","0.0037841796875","0.005615234375","0.001953125","2584","0.00032957016315874466","32","0.00032957016315874466","0","0.00032957016315874466","0.00032957016315874466","101:0.0016150353475676282;103:0.001338723787228241","101:88;103:88","101:0.0015688244525270123;103:0.0011741014240408965","0.0037841796875","0.00390625","Yes"
"103","390.266935716756","573.3556565299194","0.002685546875","0.0029296875","0.00244140625","2584","0.0001544257465709717","32","0.0001544257465709717","0","0.0001544257465709717","0.0001544257465709717","104:0.0012361314815705349;96:0.0016347207335631608;102:0.001338723787228241","104:88;96:88;102:88","104:0.0011699231254676812;96:0.0027698994010151023;102:0.0011741014240408965","0.002685546875","0.00732421875","Yes"
"104","316.7485850533032","471.737989623027","0.003662109375","0.00341796875","0.00390625","2584","0.00013388261005593339","32","0.00013388261005593339","0","0.00013388261005593339","0.00013388261005593339","103:0.0012361314815705349;105:0.0015381981359856856","103:88;105:88","103:0.0011699231254676812;105:0.0011480426677701605","0.003662109375","0.0029296875","Yes"
"105","184.21392529465865","199.57632996428958","0.005615234375","0.002685546875","0.008544921875","2584","0.00008321552618654213","32","0.00008321552618654213","0","0.00008321552618654213","0.00008321552618654213","104:0.0015381981359856856;106:0.0010786019532925128;117:0.07330690237420037","104:88;106:88;117:88","104:0.0011480426677701605;106:0.001180485861262126","0.005615234375","0.001953125","Yes"
"106","226.76472398615317","297.8313032596367","0.004150390625","0.004638671875","0.003662109375","2584","0.00018336168227095845","32","0.00018336168227095845","0","0.00018336168227095845","0.00018336168227095845","107:0.0016125563961708889;105:0.0010786019532925128","107:88;105:88","107:0.0012324601730520912;105:0.001180485861262126","0.004150390625","0.001953125","Yes"
"107","426.71401168327674","462.20440795886753","0.00390625","0.00244140625","0.00537109375","2584","0.00009637569830892278","32","0.00009637569830892278","0","0.00009637569830892278","0.00009637569830892278","106:0.0016125563961708889;108:0.002033517457700168;97:0.0019571647306269035","106:88;108:88;97:88","106:0.0012324601730520912;108:0.0024373585292482014;97:0.0012799943334602382","0.00390625","0.004638671875","Yes"
"108","147.20712734098547","217.58382020746197","0.0052490234375","0.008056640625","0.00244140625","2584","0.0003244868951009926","32","0.0003244868951009926","0","0.0003244868951009926","0.0003244868951009926","107:0.002033517457700168;109:0.0016000128528862456","107:88;109:88","107:0.0024373585292482014;109:0.0014685004384289713","0.0052490234375","0.001220703125","Yes"
"109","318.84280065910417","256.8395825649093","0.0029296875","0.0029296875","0.0029296875","2584","0.00009830132074934239","32","0.00009830132074934239","0","0.00009830132074934239","0.00009830132074934239","108:0.0016000128528862456;110:0.0010777691782664078;118:0.0014968075337882802","108:88;110:88;118:88","108:0.0014685004384289713;110:0.0008546355551873608;118:0.001230455330153396","0.0029296875","0.00439453125","Yes"
"110","377.1172738927541","319.9789924615787","0.0057373046875","0.004150390625","0.00732421875","2584","0.00012640163971504805","32","0.00012640163971504805","0","0.00012640163971504805","0.00012640163971504805","109:0.0010777691782664078;111:0.0015533558796190228","109:88;111:88","109:0.0008546355551873608;111:0.0015299569944063618","0.0057373046875","0.010009765625","Yes"
"111","336.5824423682648","370.44512864084004","0.0045166015625","0.004150390625","0.0048828125","2584","0.00015241752939279302","32","0.00015241752939279302","0","0.00015241752939279302","0.00015241752939279302","112:0.002352689992441287;110:0.0015533558796190228;98:0.0007703688603500625","112:88;110:88;98:88","112:0.001882791247468818;110:0.0015299569944063618;98:0.0010555846915045464","0.0045166015625","0.004638671875","Yes"
"112","215.0666376313556","259.0357252208892","0.008544921875","0.00341796875","0.00830078125","2584","0.0002961441537352675","32","0.0002961441537352675","0","0.0002961441537352675","0.0002961441537352675","111:0.002352689992441287;113:0.0012409642956230649","111:88;113:88","111:0.001882791247468818;113:0.0013520589071646105","0.008544921875","0.004638671875","Yes"
"113","375.4143619906215","405.4124993195863","0.0042724609375","0.006103515625","0.00244140625","2584","0.00013789696753797076","32","0.00013789696753797076","0","0.00013789696753797076","0.00013789696753797076","119:0.0011200572150793509;112:0.0012409642956230649;114:0.0012640991553847236","119:88;112:88;114:88","119:0.0011553043102137672;112:0.0013520589071646105;114:0.0012871014450469842","0.0042724609375","0.005615234375","Yes"
"114","334.5536322790558","422.2789454613449","0.00146484375","0.001708984375","0.001220703125","2584","0.0002524662713345554","32","0.0002524662713345554","0","0.0002524662713345554","0.0002524662713345554","115:0.002335396175701804;113:0.0012640991553847236","115:88;113:88","115:0.0014566339389862348;113:0.0012871014450469842","0.00146484375","0.0029296875","Yes"
"115","399.640101165541","532.1645415509582","0.013671875","0.010498046875","0.016845703125","2584","0.0001195149906767212","32","0.0001195149906767212","0","0.0001195149906767212","0.0001195149906767212","99:0.0010305958461543363;114:0.002335396175701804","99:88;114:88","99:0.0010671918233271516;114:0.0014566339389862348","0.013671875","0.00830078125","Yes"
"116","293.15752472184585","421.48217664357617","0.003173828125","0.006103515625","0.000244140625","2584","0.00024914586299461814","32","0.00024914586299461814","0","0.00024914586299461814","0.00024914586299461814","101:0.0015675375437344818;121:0.11286143026562956","101:88;121:88","101:0.0012761079552565668;121:0.07099461278824148","0.003173828125","0.000732421875","Yes"
"117","6.71003952861894","8.617896551732096","0.1041259765625","0.206787109375","0.00146484375","2584","0.00589612593365288","32","0.00589612593365288","0","0.00589612593365288","0.00589612593365288","105:0.07330690237420037","105:88;125:88","125:0.055201585835415234","0.1041259765625","0.092041015625","Yes"
"118","241.56433000610107","339.5248965309041","0.0032958984375","0.00537109375","0.001220703125","2584","0.00032437120204511474","32","0.00032437120204511474","0","0.00032437120204511474","0.00032437120204511474","109:0.0014968075337882802;129:0.0016558778268428997","109:88;129:88","109:0.001230455330153396;129:0.002651107427282001","0.0032958984375","0.0048828125","Yes"
"119","340.18661254337496","334.7213735921806","0.0035400390625","0.003173828125","0.00390625","2584","0.00027950654122055763","32","0.00027950654122055763","0","0.00027950654122055763","0.00027950654122055763","113:0.0011200572150793509;133:0.0009782614755458607","113:88;133:88","113:0.0011553043102137672;133:0.0011581267770394421","0.0035400390625","0.00439453125","Yes"
"120","148.00541604541436","111.30353836602434","0.0078125","0.007080078125","0.008544921875","2584","0.00023481808742962333","32","0.00023481808742962333","0","0.00023481808742962333","0.00023481808742962333","121:0.010476328951702862","121:88","121:0.0069175289067834045","0.0078125","0.00537109375","Yes"
"121","362.40256377964863","493.2894099597844","0.008056640625","0.012939453125","0.003173828125","2584","0.0002498538713068947","32","0.0002498538713068947","0","0.0002498538713068947","0.0002498538713068947","120:0.010476328951702862;122:0.03034811864520237;116:0.11286143026562956","120:88;122:88;116:88","120:0.0069175289067834045;122:0.00971785900723024;116:0.07099461278824148","0.008056640625","0.00634765625","Yes"
"122","300.82095679501435","413.48689108046295","0.0069580078125","0.005859375","0.008056640625","2584","0.0000970903976936145","32","0.0000970903976936145","0","0.0000970903976936145","0.0000970903976936145","121:0.03034811864520237;123:0.0009147484130779537","121:88;123:88","121:0.00971785900723024;123:0.0008251856945362401","0.0069580078125","0.00537109375","Yes"
"123","381.5363227007302","651.1017427526365","0.0042724609375","0.00390625","0.004638671875","2584","0.00018511984179485678","32","0.00018511984179485678","0","0.00018511984179485678","0.00018511984179485678","136:0.0019287329060337366;124:0.0016589083410906147;122:0.0009147484130779537","136:88;124:88;122:88","136:0.0015617576346806106;124:0.0016894123986969656;122:0.0008251856945362401","0.0042724609375","0.00341796875","Yes"
"124","321.99726365771704","301.6040960933914","0.005859375","0.00732421875","0.00439453125","2584","0.00009486023030591348","32","0.00009486023030591348","0","0.00009486023030591348","0.00009486023030591348","123:0.0016589083410906147;125:0.0012368714751361254","123:88;125:88","123:0.0016894123986969656;125:0.0021168524497513774","0.005859375","0.021484375","Yes"
"125","325.8316052790084","115.66114159478879","0.0081787109375","0.013916015625","0.00244140625","2584","0.0002516934049843654","32","0.0002516934049843654","0","0.0002516934049843654","0.0002516934049843654","124:0.0012368714751361254;126:0.0015122183186309368","117:88;124:88;126:88","117:0.055201585835415234;124:0.0021168524497513774;126:0.0018789780265234812","0.0081787109375","0.004638671875","Yes"
"126","373.1062889035396","380.4477789380055","0.00341796875","0.00439453125","0.00244140625","2584","0.00013933125095233023","32","0.00013933125095233023","0","0.00013933125095233023","0.00013933125095233023","127:0.001140222136617991;125:0.0015122183186309368","127:88;125:88","127:0.0018142884869368492;125:0.0018789780265234812","0.00341796875","0.005615234375","Yes"
"127","333.5214691768128","489.56400417296595","0.0037841796875","0.0048828125","0.002685546875","2584","0.00009008204109637027","32","0.00009008204109637027","0","0.00009008204109637027","0.00009008204109637027","126:0.001140222136617991;128:0.0012411023035374114;137:0.004562676491889517","126:88;128:88;137:88","126:0.0018142884869368492;128:0.001664059406008972;137:0.005763078755020357","0.0037841796875","0.003662109375","Yes"
"128","180.35845951419344","327.6887370220437","0.0042724609375","0.0068359375","0.001708984375","2584","0.00013380225747694211","32","0.00013380225747694211","0","0.00013380225747694211","0.00013380225747694211","127:0.0012411023035374114;129:0.0013990421450202628","127:88;129:88","127:0.001664059406008972;129:0.001125072931709381","0.0042724609375","0.001953125","Yes"
"129","389.5806401769047","432.2759654881467","0.0035400390625","0.005859375","0.00146484375","2584","0.0003199968556715404","32","0.0003199968556715404","0","0.0003199968556715404","0.0003199968556715404","130:0.001052895542382165;128:0.0013990421450202628;118:0.0016558778268428997","130:88;128:88;118:88","130:0.0010162066265765601;128:0.001125072931709381;118:0.002651107427282001","0.0035400390625","0.002685546875","Yes"
"130","336.95405507439887","338.7179743383609","0.005126953125","0.00439453125","0.005859375","2584","0.00021705818731751727","32","0.00021705818731751727","0","0.00021705818731751727","0.00021705818731751727","129:0.001052895542382165;131:0.0010171102699673418","129:88;131:88","129:0.0010162066265765601;131:0.001523307783280331","0.005126953125","0.005615234375","Yes"
"131","332.7267209013092","368.2022130419812","0.003662109375","0.00439453125","0.0029296875","2584","0.00014689680505714753","32","0.00014689680505714753","0","0.00014689680505714753","0.00014689680505714753","138:0.0016049787827578932;130:0.0010171102699673418;132:0.0012301969993450679","138:88;130:88;132:88","138:0.0012197675458746338;130:0.001523307783280331;132:0.002041063649422914","0.003662109375","0.005615234375","Yes"
"132","260.64762445055686","192.36179606832746","0.00634765625","0.00732421875","0.00537109375","2584","0.0002004290829190786","32","0.0002004290829190786","0","0.0002004290829190786","0.0002004290829190786","133:0.001375067777733524;131:0.0012301969993450679","133:88;131:88","133:0.0012400452597613187;131:0.002041063649422914","0.00634765625","0.005859375","Yes"
"133","399.44669509841214","369.44537859299686","0.0047607421875","0.005615234375","0.00390625","2584","0.00009729756746995708","32","0.00009729756746995708","0","0.00009729756746995708","0.00009729756746995708","132:0.001375067777733524;134:0.0012551460855523833;119:0.0009782614755458607","132:88;134:88;119:88","132:0.0012400452597613187;134:0.0009468660213573787;119:0.0011581267770394421","0.0047607421875","0.004150390625","Yes"
"134","346.806883417198","111.32650431588661","0.0081787109375","0.006591796875","0.009765625","2584","0.0002555500634895586","32","0.0002555500634895586","0","0.0002555500634895586","0.0002555500634895586","133:0.0012551460855523833;135:0.0012786148106165296","133:88;135:208","133:0.0009468660213573787;135:0.009763732300138855","0.0081787109375","0.007568359375","Yes"
"135","159.86105927517065","251.01035304086594","0.006103515625","0.009033203125","0.003173828125","2584","0.0001902634883006238","32","0.0001902634883006238","0","0.0001902634883006238","0.0001902634883006238","134:0.0012786148106165296;139:0.10974724328866886","134:208;139:88","134:0.009763732300138855;139:0.059462136724164366","0.006103515625","0.010009765625","Yes"
"136","300.4769965080966","474.0966412772742","0.0040283203125","0.005615234375","0.00244140625","2584","0.00010852788670638891","32","0.00010852788670638891","0","0.00010852788670638891","0.00010852788670638891","123:0.0019287329060337366;143:0.0013729052849644208","123:88;143:88","123:0.0015617576346806106;143:0.0009453366347856595","0.0040283203125","0.004150390625","Yes"
"137","130.74006864220536","194.88156495509597","0.0037841796875","0.0068359375","0.000732421875","2584","0.000363424759815845","32","0.000363424759815845","0","0.000363424759815845","0.000363424759815845","147:0.003418900445038342;127:0.004562676491889517","147:88;127:88","147:0.002009458646778428;127:0.005763078755020357","0.0037841796875","0.003662109375","Yes"
"138","335.9394131436735","356.58977220695783","0.0030517578125","0.0029296875","0.003173828125","2584","0.000382830129169089","32","0.000382830129169089","0","0.000382830129169089","0.000382830129169089","151:0.0019094075474508365;131:0.0016049787827578932","151:88;131:88","151:0.0011606105125818444;131:0.0012197675458746338","0.0030517578125","0.0029296875","Yes"
"139","315.6184307735801","446.96040726591673","0.0040283203125","0.00390625","0.004150390625","2584","0.00010882116109773016","32","0.00010882116109773016","0","0.00010882116109773016","0.00010882116109773016","155:0.0012337046521621042;135:0.10974724328866886","155:88;135:88","155:0.0010490329947861476;135:0.059462136724164366","0.0040283203125","0.00634765625","Yes"
"140","206.3561899005965","153.32934095125552","0.0352783203125","0.055419921875","0.01513671875","2584","0.005658578669657344","32","0.005658578669657344","0","0.005658578669657344","0.005658578669657344","141:0.05119726005226649","141:88","141:0.01753962225870051","0.0352783203125","0.015625","Yes"
"141","317.62263501231837","405.73641520927043","0.004150390625","0.00634765625","0.001953125","2584","0.00012054396655801802","32","0.00012054396655801802","0","0.00012054396655801802","0.00012054396655801802","140:0.05119726005226649;142:0.0010836427783764424","140:88;142:88","140:0.01753962225870051;142:0.0012339995508459933","0.004150390625","0.001953125","Yes"
"142","264.1774256885647","369.8156948092472","0.00439453125","0.005126953125","0.003662109375","2584","0.00015389876528675028","32","0.00015389876528675028","0","0.00015389876528675028","0.00015389876528675028","143:0.0018318305533767953;141:0.0010836427783764424","143:88;141:88","143:0.0023651214884227445;141:0.0012339995508459933","0.00439453125","0.00439453125","Yes"
"143","248.60413627477925","385.3375725545299","0.00341796875","0.002685546875","0.004150390625","2584","0.00022635277521754126","32","0.00022635277521754126","0","0.00022635277521754126","0.00022635277521754126","142:0.0018318305533767953;144:0.000978665822475383;136:0.0013729052849644208","142:88;144:88;136:88","142:0.0023651214884227445;144:0.0008599202930001382;136:0.0009453366347856595","0.00341796875","0.001953125","Yes"
"144","280.2039350806572","398.90362575559755","0.005615234375","0.00439453125","0.0068359375","2584","0.00026162149510743836","32","0.00026162149510743836","0","0.00026162149510743836","0.00026162149510743836","145:0.0010658643033146509;143:0.000978665822475383","145:88;143:88","145:0.0010153233170279719;143:0.0008599202930001382","0.005615234375","0.006591796875","Yes"
"145","316.8838164071254","337.50401199183807","0.003662109375","0.004150390625","0.003173828125","2584","0.0000638282230985714","32","0.0000638282230985714","0","0.0000638282230985714","0.0000638282230985714","144:0.0010658643033146509","144:88;146:88","144:0.0010153233170279719","0.003662109375","0.00390625","Yes"
"146","266.24041730274035","342.7351932421549","0.004150390625","0.0048828125","0.003662109375","2584","0.0001093389693529604","32","0.0001093389693529604","0","0.0001093389693529604","0.0001093389693529604","147:0.002530742153751625","145:88;147:88","147:0.0011056088326089064","0.004150390625","0.003662109375","Yes"
"147","452.0466705371867","371.80843070185864","0.00537109375","0.008056640625","0.002685546875","2584","0.0001595063118212594","32","0.0001595063118212594","0","0.0001595063118212594","0.0001595063118212594","148:0.0012264287710350985;137:0.003418900445038342;146:0.002530742153751625","148:88;137:88;146:88","148:0.0011707712254701574;137:0.002009458646778428;146:0.0011056088326089064","0.00537109375","0.01025390625","Yes"
"148","176.81871684910982","211.9318869300641","0.003173828125","0.0048828125","0.00146484375","2584","0.00008497217878802108","32","0.00008497217878802108","0","0.00008497217878802108","0.00008497217878802108","147:0.0012264287710350985;149:0.011356549997868087","147:88;149:88","147:0.0011707712254701574;149:0.0016234501308727","0.003173828125","0.0009765625","Yes"
"149","183.74075839228266","200.09848766931668","0.00439453125","0.006591796875","0.002197265625","2584","0.00028068584313479454","32","0.00028068584313479454","0","0.00028068584313479454","0.00028068584313479454","150:0.0017819425731681604;148:0.011356549997868087","150:88;148:88","150:0.0030145385083877596;148:0.0016234501308727","0.00439453125","0.002685546875","Yes"
"150","390.621456282977","258.67508473924045","0.007080078125","0.0078125","0.00634765625","2584","0.00016085743398568808","32","0.00016085743398568808","0","0.00016085743398568808","0.00016085743398568808","149:0.0017819425731681604;151:0.001049249849054107","149:88;151:88","149:0.0030145385083877596;151:0.0018225022491457354","0.007080078125","0.0068359375","Yes"
"151","415.13612360287806","391.5608989563064","0.010498046875","0.007568359375","0.013427734375","2584","0.0001472447326945388","32","0.0001472447326945388","0","0.0001472447326945388","0.0001472447326945388","138:0.0019094075474508365;152:0.001151862325929176;150:0.001049249849054107","138:88;152:88;150:88","138:0.0011606105125818444;152:0.0013364751374675965;150:0.0018225022491457354","0.010498046875","0.006103515625","Yes"
"152","286.1997146898386","116.20904581210527","0.0020751953125","0.00341796875","0.000732421875","2584","0.00007388514525102929","32","0.00007388514525102929","0","0.00007388514525102929","0.00007388514525102929","151:0.001151862325929176;153:0.0010156646987968254","151:88;153:88","151:0.0013364751374675965;153:0.0012960354219811454","0.0020751953125","0.003662109375","Yes"
"153","81.1651906967026","129.40649731227896","0.01318359375","0.008056640625","0.018310546875","2584","0.00009320943355314989","32","0.00009320943355314989","0","0.00009320943355314989","0.00009320943355314989","152:0.0010156646987968254;154:0.0007741589955584938","152:88;154:88","152:0.0012960354219811454;154:0.0010095723535467893","0.01318359375","0.0087890625","Yes"
"154","344.6361959849265","365.784416890057","0.005126953125","0.0087890625","0.00146484375","2584","0.00016084390123452744","32","0.00016084390123452744","0","0.00016084390123452744","0.00016084390123452744","153:0.0007741589955584938;155:0.001339259426883871","153:88;155:88","153:0.0010095723535467893;155:0.0008415749805509853","0.005126953125","0.003662109375","Yes"
"155","339.7294142918523","467.6165456755917","0.007080078125","0.01123046875","0.0029296875","2584","0.00008995126438851544","32","0.00008995126438851544","0","0.00008995126438851544","0.00008995126438851544","139:0.0012337046521621042;154:0.001339259426883871","139:88;154:88","139:0.0010490329947861476;154:0.0008415749805509853","0.007080078125","0.00341796875","Yes"
