"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"83","334.19121109767246","607.6611050433253","0.002197265625","0.002197265625","0.002197265625","2200","0.00029275035191023217","32","0.00029275035191023217","0","0.00029275035191023217","0.00029275035191023217","96:0.0008888443295087811;82:0.0017937130269194967;84:0.0025919681102480052","96:68;82:68;84:68","96:0.0013725143312003918;82:0.001090100271400496;84:0.0022586721132936416","0.002197265625","0.00390625","Yes"
"84","258.1495542964991","357.88063661480095","0.00439453125","0.0048828125","0.00390625","2200","0.00020248367627707345","32","0.00020248367627707345","0","0.00020248367627707345","0.00020248367627707345","83:0.0025919681102480052;85:0.07758648145775573","83:68;85:68","83:0.0022586721132936416;85:0.14663943730410306","0.00439453125","0.00390625","Yes"
"85","6.797453776694885","5.393340445442146","0.20751953125","0.4130859375","0.001953125","2200","0.02797888168784914","32","0.02797888168784914","0","0.02797888168784914","0.02797888168784914","86:0.11494266923796166;84:0.07758648145775573","77:68;86:68;84:68","86:0.14274620292914536;84:0.14663943730410306","0.20751953125","0.275146484375","Yes"
"86","232.78380039794956","296.9192081761535","0.0030517578125","0.004150390625","0.001953125","2200","0.0001886737623763332","32","0.0001886737623763332","0","0.0001886737623763332","0.0001886737623763332","85:0.11494266923796166;87:0.001245797940947313","85:68;87:68","85:0.14274620292914536;87:0.0017883268398628804","0.0030517578125","0.00341796875","Yes"
"87","213.87771168269876","309.33034495690947","0.004638671875","0.004150390625","0.005126953125","2200","0.00026581624892457485","32","0.00026581624892457485","0","0.00026581624892457485","0.00026581624892457485","86:0.001245797940947313;88:0.0009513636449420271;97:0.0009236249676827235","86:68;88:68;97:68","86:0.0017883268398628804;88:0.0008348060193834883;97:0.0010299096912708416","0.004638671875","0.00341796875","Yes"
"88","315.1969255941576","334.003624710695","0.0067138671875","0.004638671875","0.0087890625","2200","0.0001589931587359143","32","0.0001589931587359143","0","0.0001589931587359143","0.0001589931587359143","87:0.0009513636449420271;89:0.001013455028971294","87:68;89:68","87:0.0008348060193834883;89:0.0010941895795271994","0.0067138671875","0.004638671875","Yes"
"89","270.81688520450933","311.66345913660183","0.0025634765625","0.00244140625","0.002685546875","2200","0.00015912177630785561","32","0.00015912177630785561","0","0.00015912177630785561","0.00015912177630785561","90:0.0008337645828780382;88:0.001013455028971294;78:0.00100192882244024","90:88;88:68;78:68","90:0.001364487587894786;88:0.0010941895795271994;78:0.0014503178446585996","0.0025634765625","0.003662109375","Yes"
"90","213.6034745169618","340.9954575966912","0.00390625","0.004150390625","0.003662109375","2200","0.00019150287678585133","32","0.00019150287678585133","0","0.00019150287678585133","0.00019150287678585133","89:0.0008337645828780382;91:0.0009769845613761263","89:88;91:68","89:0.001364487587894786;91:0.0009152700542218173","0.00390625","0.004150390625","Yes"
"91","309.3752579966898","439.70597197549364","0.0096435546875","0.011962890625","0.00732421875","2200","0.00015348431091791556","32","0.00015348431091791556","0","0.00015348431091791556","0.00015348431091791556","98:0.0007820734483334757;90:0.0009769845613761263;92:0.0009014220605401413","98:68;90:68;92:68","98:0.0011191239820612375;90:0.0009152700542218173;92:0.0007013894378765095","0.0096435546875","0.002685546875","Yes"
"92","263.91491799395817","252.45725330202907","0.007568359375","0.002685546875","0.012451171875","2200","0.00013662983170771006","32","0.00013662983170771006","0","0.00013662983170771006","0.00013662983170771006","91:0.0009014220605401413;93:0.0007390484385577101","91:68;93:68","91:0.0007013894378765095;93:0.0009138442819510706","0.007568359375","0.011474609375","Yes"
"93","322.08976369259034","354.30969916410555","0.011962890625","0.007080078125","0.016845703125","2200","0.0002074987074772953","32","0.0002074987074772953","0","0.0002074987074772953","0.0002074987074772953","94:0.0015159695187113298;79:0.0010240419933568723;92:0.0007390484385577101","94:68;79:68;92:68","94:0.0012690889307974962;79:0.001044305311393795;92:0.0009138442819510706","0.011962890625","0.009033203125","Yes"
"94","270.98228290525515","294.8743066409349","0.0062255859375","0.0048828125","0.007568359375","2200","0.0002503421943789948","32","0.0002503421943789948","0","0.0002503421943789948","0.0002503421943789948","93:0.0015159695187113298;95:0.0007854683280043573","93:68;95:68","93:0.0012690889307974962;95:0.0010271995719494664","0.0062255859375","0.003662109375","Yes"
"95","252.25610790258165","308.1667292076151","0.0068359375","0.00439453125","0.005859375","2200","0.00017249458038608707","32","0.00017249458038608707","0","0.00017249458038608707","0.00017249458038608707","99:0.0009547400373166315;94:0.0007854683280043573","99:68;94:68","99:0.0014837573735186904;94:0.0010271995719494664","0.0068359375","0.00244140625","Yes"
"96","333.0733495498678","504.91312883621197","0.007080078125","0.007568359375","0.006591796875","2200","0.00012219719832432026","32","0.00012219719832432026","0","0.00012219719832432026","0.00012219719832432026","83:0.0008888443295087811;103:0.002811034888353603","83:68;103:68","83:0.0013725143312003918;103:0.0021401538299194167","0.007080078125","0.006591796875","Yes"
"97","275.7842289377145","498.5459065360861","0.003662109375","0.002197265625","0.005126953125","2200","0.00014881268830812432","32","0.00014881268830812432","0","0.00014881268830812432","0.00014881268830812432","87:0.0009236249676827235;107:0.0010227569453477026","87:68;107:68","87:0.0010299096912708416;107:0.001047295235435397","0.003662109375","0.0068359375","Yes"
"98","310.1033372446117","482.1345361399385","0.005615234375","0.001953125","0.00927734375","2200","0.00011332925434423003","32","0.00011332925434423003","0","0.00011332925434423003","0.00011332925434423003","91:0.0007820734483334757;111:0.0026498342922946505","91:68;111:68","91:0.0011191239820612375;111:0.001979454764672345","0.005615234375","0.011474609375","Yes"
"99","304.37034315924495","417.1406987042085","0.005615234375","0.00439453125","0.0068359375","2200","0.00010336789304408587","32","0.00010336789304408587","0","0.00010336789304408587","0.00010336789304408587","115:0.0009412837288509668;95:0.0009547400373166315","115:68;95:68","115:0.0015540533877642648;95:0.0014837573735186904","0.005615234375","0.007568359375","Yes"
"100","223.04923776276084","359.12875652071597","0.008056640625","0.0048828125","0.01123046875","2200","0.0002821431973473162","32","0.0002821431973473162","0","0.0002821431973473162","0.0002821431973473162","101:0.0012036458617056545","101:68","101:0.0009405720819143371","0.008056640625","0.005126953125","Yes"
"101","296.53413604221265","383.60356408063734","0.0086669921875","0.012939453125","0.00439453125","2200","0.00012267147010630545","32","0.00012267147010630545","0","0.00012267147010630545","0.00012267147010630545","100:0.0012036458617056545;116:0.002000329225930797;102:0.0060847063877534635","100:68;116:68;102:68","100:0.0009405720819143371;116:0.0011699478202279179;102:0.002631948774334897","0.0086669921875","0.00390625","Yes"
"102","240.91067623553383","378.8934487258101","0.0032958984375","0.00439453125","0.002197265625","2200","0.00027106508101293146","32","0.00027106508101293146","0","0.00027106508101293146","0.00027106508101293146","101:0.0060847063877534635;103:0.002584037851862203","101:68;103:68","101:0.002631948774334897;103:0.0013200157343625507","0.0032958984375","0.001953125","Yes"
"103","294.8482159940563","381.52541101164655","0.0045166015625","0.007080078125","0.001953125","2200","0.00018331151130140187","32","0.00018331151130140187","0","0.00018331151130140187","0.00018331151130140187","104:0.002394116748277275;96:0.002811034888353603;102:0.002584037851862203","104:68;96:68;102:68","104:0.0016623048255619555;96:0.0021401538299194167;102:0.0013200157343625507","0.0045166015625","0.00390625","Yes"
"104","301.31339189005206","476.92217677103565","0.0167236328125","0.01953125","0.013916015625","2200","0.0005654641979217621","32","0.0005654641979217621","0","0.0005654641979217621","0.0005654641979217621","103:0.002394116748277275;105:0.0017803272845020035","103:68;105:68","103:0.0016623048255619555;105:0.0014509628530195717","0.0167236328125","0.037841796875","Yes"
"105","363.3122559715696","454.61511077812776","0.0057373046875","0.00146484375","0.010009765625","2200","0.00008168681837215066","32","0.00008168681837215066","0","0.00008168681837215066","0.00008168681837215066","104:0.0017803272845020035;106:0.0007861502415876243;117:0.0014355968760489946","104:68;106:68;117:68","104:0.0014509628530195717;106:0.0008540979194722464;117:0.0009639221787395846","0.0057373046875","0.00634765625","Yes"
"106","222.4346966156968","279.2830969217957","0.0111083984375","0.00830078125","0.013916015625","2200","0.00014362504975837405","32","0.00014362504975837405","0","0.00014362504975837405","0.00014362504975837405","107:0.0010748054960776632;105:0.0007861502415876243","107:68;105:68","107:0.0009178072129158721;105:0.0008540979194722464","0.0111083984375","0.008544921875","Yes"
"107","27.17438240462398","48.54838020729895","0.00341796875","0.0068359375","0","2200","0.00015658080759907534","32","0.00015658080759907534","0","0.00015658080759907534","0.00015658080759907534","106:0.0010748054960776632;108:0.0009372929393836604;97:0.0010227569453477026","106:68;108:68;97:68","106:0.0009178072129158721;108:0.0011327042128854437;97:0.001047295235435397","0.00341796875","0.0009765625","Yes"
"108","283.7458338473125","509.7961911442634","0.007080078125","0.005126953125","0.009033203125","2200","0.0002492128042275541","32","0.0002492128042275541","0","0.0002492128042275541","0.0002492128042275541","107:0.0009372929393836604;109:0.001543438462931812","107:68;109:68","107:0.0011327042128854437;109:0.002227454442636889","0.007080078125","0.012939453125","Yes"
"109","272.9964210773861","330.5267802905997","0.0166015625","0.016845703125","0.016357421875","2200","0.0002175711045858191","32","0.0002175711045858191","0","0.0002175711045858191","0.0002175711045858191","108:0.001543438462931812;110:0.00200681390028587;118:0.0027009364668838243","108:68;110:68;118:68","108:0.002227454442636889;110:0.0023574219992381074;118:0.0025370628535511808","0.0166015625","0.008544921875","Yes"
"110","343.9572098638869","410.00128427797074","0.00634765625","0.0029296875","0.009765625","2200","0.00018849530392524505","32","0.00018849530392524505","0","0.00018849530392524505","0.00018849530392524505","109:0.00200681390028587;111:0.001974440166107788","109:68;111:68","109:0.0023574219992381074;111:0.001381818548360364","0.00634765625","0.002197265625","Yes"
"111","163.32526865564049","181.26950212382877","0.0028076171875","0.00341796875","0.002197265625","2200","0.0002041499010327403","32","0.0002041499010327403","0","0.0002041499010327403","0.0002041499010327403","112:0.0018238427391425727;110:0.001974440166107788;98:0.0026498342922946505","112:68;110:68;98:68","112:0.0018866472304412407;110:0.001381818548360364;98:0.001979454764672345","0.0028076171875","0.00634765625","Yes"
"112","47.26730931083413","90.67657250684911","0.0074462890625","0.02490234375","0.00048828125","2200","0.0003291192477730102","32","0.0003291192477730102","0","0.0003291192477730102","0.0003291192477730102","111:0.0018238427391425727;113:0.0028197376014625908","111:68;113:68","111:0.0018866472304412407;113:0.0023726759507417816","0.0074462890625","0.00439453125","Yes"
"113","307.8828269166249","455.43582316274694","0.0113525390625","0.006103515625","0.0166015625","2200","0.00013322862193023438","32","0.00013322862193023438","0","0.00013322862193023438","0.00013322862193023438","119:0.001256535188176311;112:0.0028197376014625908;114:0.002417514190811626","119:68;112:68;114:68","119:0.0015980100292498078;112:0.0023726759507417816;114:0.0023554987838887154","0.0113525390625","0.00634765625","Yes"
"114","242.67440914551156","332.9713700399494","0.005859375","0.003173828125","0.008544921875","2200","0.00012975915010274622","32","0.00012975915010274622","0","0.00012975915010274622","0.00012975915010274622","115:0.002326973152722539;113:0.002417514190811626","115:68;113:68","115:0.004150613627796451;113:0.0023554987838887154","0.005859375","0.005859375","Yes"
"115","343.9260948939941","644.6603417492532","0.0052490234375","0.005615234375","0.0048828125","2200","0.00014258358399395","32","0.00014258358399395","0","0.00014258358399395","0.00014258358399395","99:0.0009412837288509668;114:0.002326973152722539","99:68;114:68","99:0.0015540533877642648;114:0.004150613627796451","0.0052490234375","0.003173828125","Yes"
"116","278.4639776851779","302.65787340393643","0.023681640625","0.018798828125","0.028564453125","2200","0.0002850016653889345","32","0.0002850016653889345","0","0.0002850016653889345","0.0002850016653889345","101:0.002000329225930797;121:0.0030419558932612834","101:68;121:68","101:0.0011699478202279179;121:0.0030027533777962634","0.023681640625","0.010986328125","Yes"
"117","256.10755807011697","378.72541879382004","0.0076904296875","0.011474609375","0.00390625","2200","0.0002909272920807286","32","0.0002909272920807286","0","0.0002909272920807286","0.0002909272920807286","105:0.0014355968760489946;125:0.0010461827332904905","105:68;125:68","105:0.0009639221787395846;125:0.0015756572603990993","0.0076904296875","0.002685546875","Yes"
"118","279.1709426341135","475.4811490090022","0.0057373046875","0.007080078125","0.00439453125","2200","0.00032765024888185113","32","0.00032765024888185113","0","0.00032765024888185113","0.00032765024888185113","109:0.0027009364668838243;129:0.0007882500499916956","109:68;129:68","109:0.0025370628535511808;129:0.000722812982906329","0.0057373046875","0.005859375","Yes"
"119","274.8483484983879","427.29262785016397","0.005126953125","0.00537109375","0.0048828125","2200","0.0001462625616011896","32","0.0001462625616011896","0","0.0001462625616011896","0.0001462625616011896","113:0.001256535188176311;133:0.0026332554739270098","113:68;133:68","113:0.0015980100292498078;133:0.0044528116250154015","0.005126953125","0.008056640625","Yes"
"120","302.38660990262525","306.8087632574698","0.0040283203125","0.003173828125","0.0048828125","2200","0.00013937774651099776","32","0.00013937774651099776","0","0.00013937774651099776","0.00013937774651099776","121:0.0008357479244822386","121:68","121:0.0009916928459461627","0.0040283203125","0.003662109375","Yes"
"121","311.6868509828363","308.41159523964484","0.0048828125","0.005126953125","0.004638671875","2200","0.00008976628722962474","32","0.00008976628722962474","0","0.00008976628722962474","0.00008976628722962474","120:0.0008357479244822386;122:0.0015559113771661803;116:0.0030419558932612834","120:68;122:68;116:68","120:0.0009916928459461627;122:0.001424453168333728;116:0.0030027533777962634","0.0048828125","0.005859375","Yes"
"122","337.9554252206694","296.3226046384259","0.00537109375","0.004638671875","0.006103515625","2200","0.00013368525565639504","32","0.00013368525565639504","0","0.00013368525565639504","0.00013368525565639504","121:0.0015559113771661803;123:0.0010995334893202091","121:68;123:68","121:0.001424453168333728;123:0.0011076360819010922","0.00537109375","0.005859375","Yes"
"123","344.0698313945572","296.1492901058026","0.0042724609375","0.00537109375","0.003173828125","2200","0.00011270457598694287","32","0.00011270457598694287","0","0.00011270457598694287","0.00011270457598694287","136:0.000851759046911954;124:0.0013739541568689173;122:0.0010995334893202091","136:68;124:68;122:68","136:0.000844285500221531;124:0.0008810989791243062;122:0.0011076360819010922","0.0042724609375","0.003173828125","Yes"
"124","307.01665082767505","480.44105354400955","0.0068359375","0.0048828125","0.0087890625","2200","0.00015295996685862323","32","0.00015295996685862323","0","0.00015295996685862323","0.00015295996685862323","123:0.0013739541568689173;125:0.0012069935496171191","123:68;125:68","123:0.0008810989791243062;125:0.0010476679765997476","0.0068359375","0.01171875","Yes"
"125","289.88144345848633","321.11724469760145","0.0078125","0.003173828125","0.012451171875","2200","0.00018206122279385462","32","0.00018206122279385462","0","0.00018206122279385462","0.00018206122279385462","117:0.0010461827332904905;124:0.0012069935496171191;126:0.0015489168674420184","117:68;124:68;126:68","117:0.0015756572603990993;124:0.0010476679765997476;126:0.0009209258869518067","0.0078125","0.00390625","Yes"
"126","313.79381806312847","374.7042167688275","0.009521484375","0.005859375","0.01318359375","2200","0.00023585564566184027","32","0.00023585564566184027","0","0.00023585564566184027","0.00023585564566184027","127:0.002141881074333246;125:0.0015489168674420184","127:68;125:68","127:0.0022896997547602604;125:0.0009209258869518067","0.009521484375","0.00634765625","Yes"
"127","316.5275886450102","417.32305316131897","0.0050048828125","0.005615234375","0.00439453125","2200","0.0002010881131959256","32","0.0002010881131959256","0","0.0002010881131959256","0.0002010881131959256","126:0.002141881074333246;128:0.0024203461128061987;137:0.0013904763771250273","126:68;128:68;137:68","126:0.0022896997547602604;128:0.000884787671711601;137:0.0008975407577417327","0.0050048828125","0.00634765625","Yes"
